col,word,df,tf
6250,셋리스트,3,3
6251,셔츠,2,2
6252,션과,2,2
6253,셰프,5,6
6254,소감,24,24
6255,소개,104,105
6256,소개되,7,7
6257,소개되었,5,5
6258,소개된,3,3
6259,소개하,24,24
6260,소개한,2,2
6261,소개했으,2,2
6262,소규모,5,5
6263,소극장,3,3
6264,소녀,12,15
6265,소녀시대,45,48
6266,소년,8,8
6267,소니,3,3
6268,소록도,2,2
6269,소름,4,4
6270,소리,7,7
6271,소리길,3,3
6272,소리바,2,2
6273,소문,2,2
6274,소방관,2,2
6275,소비,27,27
6276,소비되,3,3
6277,소비력,6,6
6278,소비자,10,10
6279,소비자보호기구,2,2
6280,소비재,7,7
6281,소비층,2,2
6282,소설,3,3
6283,소셜,3,3
6284,소셜러스,2,2
6285,소셜미디어,2,2
6286,소속,19,19
6287,소속사,74,78
6288,소송,4,4
6289,소스뮤직,2,2
6290,소식,195,197
6291,소아암,7,8
6292,소외계층,3,3
6293,소울,3,3
6294,소울트리,2,2
6295,소원,5,5
6296,소유,5,5
6297,소장한,2,2
6298,소재,8,8
6299,소주,12,15
6300,소중한,2,2
6301,소통,26,26
6302,소통하,5,5
6303,소통했다,2,2
6304,소화,7,7
6305,소화하,3,3
6306,속도,2,2
6307,속삭,3,3
6308,속았수,2,2
6309,속어,2,2
6310,속에,8,8
6311,속에서,7,7
6312,속옷,4,4
6313,속초,10,10
6314,손나은,3,4
6315,손을,2,2
6316,손이,2,2
6317,손잡,8,8
6318,손해배상,4,4
6319,손호영,2,2
6320,손흥민,4,4
6321,솔드아웃,2,2
6322,솔라,6,6
6323,솔로,81,85
6324,솔로곡,10,10
6325,솔루션,2,2
6326,솔직한,2,2
6327,송가인,45,49
6328,송지오,2,2
6329,송출되,2,2
6330,송출되었,2,2
6331,송혜교,2,2
6332,쇼미더머니,7,7
6333,쇼미더머니11,4,4
6334,쇼미더머니12,3,3
6335,쇼음악중심,4,4
6336,쇼챔피언,8,10
6337,쇼케이스,15,16
6338,쇼타,9,11
6339,쇼타로,5,5
6340,쇼파드,2,2
6341,쇼피,6,6
6342,쇼핑,4,4
6343,쇼핑몰,3,3
6344,숏드라마,2,3
6345,숏폼,9,9
6346,수가,11,11
6347,수감,3,3
6348,수년,3,3
6349,수는,4,4
6350,수도권,2,2
6351,수량,2,2
6352,수록,2,2
6353,수록곡,22,22
6354,수록했으,2,2
6355,수립,2,2
6356,수만,4,4
6357,수목금,2,2
6358,수밖,2,2
6359,수백,4,4
6360,수상,123,128
6361,수상자,3,3
6362,수상한,3,3
6363,수상해,5,5
6364,수상했,6,6
6365,수상했다,3,3
6366,수상했으,6,6
6367,수술비,3,3
6368,수십,5,5
6369,수십억,4,4
6370,수여,2,2
6371,수여받았,2,2
6372,수영,6,6
6373,수영복,2,2
6374,수요,43,43
6375,수요일,2,2
6376,수원,8,8
6377,수원시,3,3
6378,수익,36,40
6379,수익금,6,6
6380,수입,5,6
6381,수준,7,7
6382,수천,4,4
6383,수출,4,4
6384,수치,6,6
6385,수프라,2,2
6386,수해,6,6
6387,수행,2,2
6388,수호,7,9
6389,숙박,3,3
6390,숙박업소,2,2
6391,숙소,4,4
6392,숙취해소제,3,3
6393,순간,24,24
6394,순간들,3,3
6395,순수,2,2
6396,순식간,7,7
6397,순위,37,38
6398,순위권,2,2
6399,순위인,2,2
6400,순차,5,5
6401,순차적,2,2
6402,순천,2,2
6403,순항,2,2
6404,순회,24,24
6405,순회공연,7,7
6406,순회하,8,8
6407,순회한다,2,2
6408,숭실대,5,5
6409,쉬어,2,2
6410,쉽게,2,2
6411,슈가,5,5
6412,슈가맨,4,4
6413,슈올즈,4,4
6414,슈주,2,2
6415,슈즈,2,2
6416,슈퍼,3,3
6417,슈퍼드라,2,2
6418,슈퍼맨,5,5
6419,슈퍼스타k,4,4
6420,슈퍼스타k2,2,2
6421,슈퍼스타k4,4,4
6422,슈퍼주니어,34,39
6423,슈퍼콘,2,3
6424,슈퍼팬,2,2
6425,슈화,5,5
6426,스나얀,3,3
6427,스마트폰,9,9
6428,스스,3,3
6429,스스로,2,2
6430,스승,2,2
6431,스위스,2,2
6432,스위프트,2,2
6433,스윗,2,2
6434,스캔들,4,4
6435,스케일,2,2
6436,스케줄,14,14
6437,스케치북,11,11
6438,스퀘어,2,2
6439,스크린,8,8
6440,스킨케어,15,15
6441,스타,33,34
6442,스타뉴스,26,26
6443,스타들,3,3
6444,스타디움,36,41
6445,스타랭킹,2,2
6446,스타상,2,2
6447,스타일,8,8
6448,스타일리시한,2,2
6449,스타일링,3,3
6450,스타킹,5,5
6451,스타트업,6,6
6452,스태프,2,2
6453,스탠딩,3,3
6454,스테,3,3
6455,스테디셀러,2,2
6456,스테이션,3,5
6457,스테이지,5,6
6458,스토리,7,7
6459,스튜디오,6,7
6460,스트레,14,14
6461,스트레이키즈,14,14
6462,스트리밍,85,101
6463,스트리트,3,3
6464,스트림,5,5
6465,스트릿,3,5
6466,스페셜,24,26
6467,스페인,8,8
6468,스페인어,9,10
6469,스페인어권,12,12
6470,스포르티브,2,2
6471,스포츠,15,15
6472,스포츠경향,13,13
6473,스포츠서울,3,3
6474,스포츠월드,2,2
6475,스포츠웨어,3,3
6476,스포츠음료,2,2
6477,스포티파,21,21
6478,스포티파이,8,8
6479,스폰,3,3
6480,스프라이트,4,4
6481,스프렉사코리아,2,2
6482,스피릿,3,3
6483,스핀오프,2,2
6484,슬기,5,5
6485,슬럼프,4,4
6486,슬로건,8,8
6487,슬픈,2,2
6488,승관,10,10
6489,승한,3,3
6490,승희,5,5
6491,시간,23,24
6492,시간대,3,3
6493,시골,2,2
6494,시구자,2,2
6495,시기,11,11
6496,시너지,4,4
6497,시네마,4,4
6498,시대,3,3
6499,시도,4,4
6500,시드니,11,12
6501,시리아,3,3
6502,시리즈,55,57
6503,시민,4,4
6504,시부야,4,4
6505,시사,9,9
6506,시사저널,5,5
6507,시상식,34,34
6508,시선,2,2
6509,시설,2,2
6510,시세이,4,4
6511,시스템,2,2
6512,시아라,2,2
6513,시애틀,6,6
6514,시야,2,2
6515,시야제한석,6,6
6516,시어터,4,4
6517,시연,3,3
6518,시우민,4,5
6519,시원,2,3
6520,시은,3,4
6521,시작,83,83
6522,시작되자,3,3
6523,시작된,8,8
6524,시작된다,2,2
6525,시작하,3,3
6526,시작한,2,2
6527,시작한다,3,3
6528,시작해,8,8
6529,시작했,2,2
6530,시작했는데,2,2
6531,시작했다,2,2
6532,시작했으,5,5
6533,시장,79,81
6534,시장에서,13,13
6535,시장으로,3,3
6536,시장점유율,3,3
6537,시절,14,15
6538,시절인,2,2
6539,시점,29,29
6540,시즌,34,35
6541,시즌1,10,10
6542,시즌2,25,26
6543,시즌3,6,6
6544,시즌4,5,5
6545,시즌5,3,3
6546,시즌6,3,4
6547,시즌즈,9,9
6548,시청,8,8
6549,시청률,18,19
6550,시청자,9,10
6551,시청자층,2,2
6552,시청하,2,2
6553,시청해주세요,2,2
6554,시초,4,4
6555,시카,9,9
6556,시카고,2,2
6557,시크릿,5,5
6558,시트콤,6,7
6559,식스센스,2,2
6560,식품,7,7
6561,신곡,82,83
6562,신규,52,52
6563,신기록,12,12
6564,신기하기,2,2
6565,신나게,2,2
6566,신년,2,2
6567,신동,5,5
6568,신드롬,4,4
6569,신라면,3,4
6570,신랑,2,2
6571,신랑닷컴,3,3
6572,신랑망,3,3
6573,신뢰,7,7
6574,신뢰도,5,5
6575,신발,5,5
6576,신보,14,14
6577,신부,2,2
6578,신비,2,2
6579,신비주,2,2
6580,신사,6,6
6581,신상출시,4,4
6582,신생,3,3
6583,신선한,2,2
6584,신설,2,2
6585,신세대,2,2
6586,신연아,2,2
6587,신의,7,7
6588,신인,36,36
6589,신인상,20,25
6590,신인임,3,3
6591,신제품,16,16
6592,신청,6,6
6593,신한카드,3,3
6594,신해철,2,2
6595,신화,2,2
6596,실력,11,11
6597,실력파,3,3
6598,실렸,2,2
6599,실린,2,2
6600,실물,12,12
6601,실물앨범,2,2
6602,실버,4,4
6603,실버버튼,2,2
6604,실시간,24,24
6605,실신,2,2
6606,실어,3,3
6607,실었,2,2
6608,실적,7,7
6609,실제,17,17
6610,실질적,4,4
6611,실천,4,4
6612,실형,2,2
6613,실황,34,38
6614,실황영화,6,6
6615,심경,2,2
6616,심리,3,3
6617,심사,2,2
6618,심사위원,26,26
6619,심야,3,3
6620,심층,5,5
6621,십센치,2,2
6622,십오야,2,3
6623,싱가포르,28,28
6624,싱글,117,130
6625,싱글즈,3,3
6626,싱글차트,7,7
6627,싱어게인,2,2
6628,싱어송라이터,3,3
6629,싱포레스트,2,2
6630,싶다,11,11
6631,싶어,9,9
6632,싶었,4,4
6633,싶은,3,3
6634,싸이,55,58
6635,싹쓰리,3,3
6636,쌍갑포차,2,2
6637,쌓아온,2,2
6638,써클,11,11
6639,써클차트,16,19
6640,썬더돔,2,2
6641,썸머,2,2
6642,썼다,3,3
6643,쏘스뮤직,2,2
6644,쏟아졌,4,4
6645,쓰고,3,3
6646,쓰레기,4,4
6647,쓰였,6,6
6648,쓸쓸하,5,5
6649,씨는,2,2
6650,씨스타,3,3
6651,씨야,2,2
6652,씨어터,2,2
6653,씨에이엠위더스,2,2
6654,아가새,4,4
6655,아가씨,4,4
6656,아기,2,2
6657,아내,4,4
6658,아는,20,21
6659,아는형님,4,4
6660,아니,4,4
6661,아니라,10,10
6662,아닌,9,9
6663,아님,2,2
6664,아동,10,10
6665,아동복지전문기관,2,2
6666,아들,6,6
6667,아디다스,5,6
6668,아라네타,2,2
6669,아람극장,2,2
6670,아랍에미리트,2,2
6671,아래,4,4
6672,아레나,54,57
6673,아로망,2,2
6674,아르헨티나,9,10
6675,아름다운,9,9
6676,아름다움,2,2
6677,아리랑,3,3
6678,아리스,20,20
6679,아린,4,4
6680,아마존,2,2
6681,아메리카,3,3
6682,아메리카노,4,4
6683,아메리칸,2,2
6684,아모레퍼시픽,4,4
6685,아모르,3,3
6686,아모르파티,7,7
6687,아무,3,3
6688,아무노래,10,10
6689,아미,7,9
6690,아미들,2,2
6691,아사,7,7
6692,아사히,2,2
6693,아산,2,2
6694,아쉬움,3,3
6695,아쉽,2,2
6696,아시아,100,103
6697,아시아경제,2,2
6698,아시아드,2,2
6699,아시아월드엑스포,3,3
6700,아시아투어,8,8
6701,아시안,3,3
6702,아역배우,2,2
6703,아우르,11,11
6704,아웃도어,6,7
6705,아워,2,2
6706,아이,2,2
6707,아이돌,61,64
6708,아이돌로,3,3
6709,아이돌로서,2,2
6710,아이돌룸,3,3
6711,아이돌학교,2,2
6712,아이들,45,46
6713,아이디어,2,2
6714,아이리스,4,4
6715,아이린,11,12
6716,아이브,11,11
6717,아이사,2,2
6718,아이스크림,5,5
6719,아이오아,27,29
6720,아이오아이,9,9
6721,아이웨어,6,6
6722,아이유,43,47
6723,아이유애나,3,3
6724,아이즈,5,5
6725,아이코닉,2,2
6726,아이콘,8,8
6727,아이튠즈,24,26
6728,아일랜드,2,2
6729,아일릿,34,41
6730,아임,7,8
6731,아저씨,3,3
6732,아주,2,2
6733,아주경제,2,2
6734,아직,6,6
6735,아침,6,6
6736,아카라카,8,9
6737,아카이브,3,3
6738,아테나,3,3
6739,아티스트,177,186
6740,아티스트들,8,8
6741,아티스트들과,2,2
6742,아티스트로,7,7
6743,아티스트로서,3,3
6744,아티스트상,3,4
6745,아티스트와,5,5
6746,아파트,3,3
6747,아프리카,2,2
6748,아플,2,2
6749,아현,5,5
6750,악귀,3,3
6751,악동들,2,2
6752,악동뮤지션,9,9
6753,악마,4,4
6754,악뮤,9,9
6755,악카데미,2,2
6756,안내,25,25
6757,안내되,2,2
6758,안내할,2,2
6759,안녕,5,5
6760,안녕하세요,3,3
6761,안동,2,3
6762,안무,3,4
6763,안산,4,4
6764,안성훈,2,2
6765,안양,3,3
6766,안에,3,3
6767,안유진,5,5
6768,안전,3,3
6769,안정적,3,3
6770,안정적인,5,5
6771,안졍하세요,3,3
6772,안지영,9,9
6773,안착,2,2
6774,안타라,8,8
6775,안티팬,2,3
6776,않고,3,3
6777,않는,5,5
6778,않다,3,3
6779,않아,4,4
6780,않았다,2,2
6781,않았으나,2,2
6782,않았음,3,3
6783,않은,7,7
6784,알려져,2,2
6785,알려졌,8,8
6786,알려졌다,3,3
6787,알려지,3,3
6788,알려진,4,4
6789,알렸,6,6
6790,알로뱅크,3,3
6791,알리,22,22
6792,알리겠다,2,2
6793,알리기,4,4
6794,알린,2,2
6795,암스테르담,3,3
6796,암표,19,20
6797,압도적,3,3
6798,앙둥,4,4
6799,앙앙코르,2,2
6800,앙코르,37,39
6801,앙코르에서,2,2
6802,앞까지,2,2
6803,앞두,36,36
6804,앞둔,4,4
6805,앞서,14,14
6806,앞선,2,2
6807,앞에,12,12
6808,앞으,2,2
6809,애니메이션,21,21
6810,애니콜,2,2
6811,애도,2,2
6812,애정,19,19
6813,애칭,5,5
6814,애틀랜타,9,10
6815,애플뮤직,5,5
6816,액션,4,5
6817,액트,2,3
6818,앨범,253,310
6819,앨범들,2,2
6820,앨범차트,26,27
6821,앰배서더,11,11
6822,앰버서더,220,231
6823,앱을,2,2
6824,앵콜,3,4
6825,야생화,2,2
6826,야외,5,5
6827,야호,3,3
6828,야후,5,5
6829,약물,3,3
6830,약속,6,6
6831,약속한,2,2
6832,약속했다,2,2
6833,양국,3,3
6834,양금명,2,2
6835,양상,2,2
6836,양성,3,3
6837,양일,4,4
6838,양일간,5,5
6839,양재천,2,2
6840,양화대교,2,2
6841,어게인,9,9
6842,어깨,2,2
6843,어느,3,3
6844,어도어,4,4
6845,어도어와,3,3
6846,어디,4,4
6847,어떻게,3,3
6848,어려운,2,2
6849,어르신,2,2
6850,어린,10,10
6851,어린이들,3,3
6852,어린이병원,3,3
6853,어머나,2,2
6854,어머니,2,2
6855,어워드,16,17
6856,어워즈,26,26
6857,어쿠스틱,2,2
6858,어패럴,2,2
6859,억대,4,4
6860,언급,48,48
6861,언급되,2,2
6862,언급된,2,2
6863,언급하,2,2
6864,언급한,2,2
6865,언급함,2,2
6866,언급했,2,2
6867,언급했다,3,3
6868,언더스테이지,2,2
6869,언더웨어,2,2
6870,언론,22,22
6871,언제,2,2
6872,언제나,2,2
6873,언제든,2,2
6874,얻는,3,3
6875,얻어,12,12
6876,얻었,18,18
6877,얻었다,3,3
6878,얻었으,2,2
6879,얻으,5,5
6880,얻은,4,4
6881,얼굴,9,9
6882,얼리버드,3,3
6883,얼박사,3,4
6884,엄마,4,4
6885,엄정화,27,29
6886,업계,21,21
6887,업데이트,2,2
6888,업로드,9,9
6889,업로드되,2,2
6890,업로드하,5,5
6891,업종,2,2
6892,업체,2,2
6893,없던,2,2
6894,없소,2,2
6895,없어,5,5
6896,없었,3,3
6897,없이,23,23
6898,없지,5,5
6899,에너제틱,2,2
6900,에너지,19,20
6901,에디션,3,3
6902,에뛰드,2,2
6903,에리카,2,2
6904,에버랜드,8,8
6905,에선,2,2
6906,에스티로더,3,3
6907,에스파,35,36
6908,에이전시,4,4
6909,에이티니,2,2
6910,에이티즈,14,14
6911,에이핑크,20,22
6912,에피소드,7,7
6913,에픽세븐,2,2
6914,에픽카세,2,3
6915,에픽하,19,19
6916,에픽하이,22,22
6917,엑소,27,28
6918,엑소엘,2,2
6919,엑스코,3,3
6920,엔딩,5,5
6921,엔딩곡,3,3
6922,엔믹스,28,32
6923,엔시티,2,2
6924,엔카,4,4
6925,엔터,3,3
6926,엔터테이너,3,3
6927,엔터테인먼트,14,14
6928,엔하이픈,2,2
6929,엘렌,2,2
6930,엘소드,3,3
6931,엘피룸,3,3
6932,엠넷,3,3
6933,엠넷아시안뮤직어워드,2,2
6934,엠카운트다운,11,11
6935,여고추리반,2,2
6936,여기,4,4
6937,여기서,2,2
6938,여는,14,14
6939,여덟,2,3
6940,여러,37,37
6941,여러분,3,3
6942,여론,4,4
6943,여론조사,2,2
6944,여름,21,21
6945,여부,7,7
6946,여성,51,54
6947,여신,10,10
6948,여왕,13,13
6949,여유로운,2,2
6950,여자,56,57
6951,여자최우수연기상,2,2
6952,여자친구,24,30
6953,여전한,4,4
6954,여전히,7,7
6955,여정,5,5
6956,여제,2,2
6957,여주도자기축제,2,2
6958,여주시,3,5
6959,여주인공,3,3
6960,여행,24,28
6961,여행법,2,2
6962,여행하,2,2
6963,역대,85,86
6964,역량,2,2
6965,역사,10,10
6966,역사상,11,11
6967,역사적,2,2
6968,역시,5,5
6969,역으,42,43
6970,역을,25,25
6971,역의,2,2
6972,역주행,21,21
6973,역주행해,2,2
6974,역할,25,25
6975,연가,2,2
6976,연간,30,30
6977,연간차트,6,7
6978,연결,7,7
6979,연계,22,22
6980,연계된,6,6
6981,연계한,5,5
6982,연기,31,31
6983,연기돌,2,2
6984,연기자,3,3
6985,연다,14,14
6986,연달아,2,2
6987,연도,5,5
6988,연동,3,3
6989,연령,2,2
6990,연례,4,4
6991,연말,30,34
6992,연말결산,7,7
6993,연모,2,2
6994,연설,3,3
6995,연세대,6,8
6996,연세대학교,8,8
6997,연속,126,136
6998,연습생,2,2
6999,연애,9,9
7000,연애전쟁,2,2
7001,연예,7,7
7002,연예계,4,4
7003,연예뉴스,2,2
7004,연예대상,12,14
7005,연예매체,4,4
7006,연예인,17,18
7007,연이어,12,12
7008,연인,12,12
7009,연인들,4,4
7010,연중,2,2
7011,연초,2,2
7012,연출,6,6
7013,연출하,2,2
7014,연출한,2,2
7015,연탄,5,5
7016,연휴,2,2
7017,열고,15,15
7018,열광,4,4
7019,열광시켰다,2,2
7020,열광적,5,5
7021,열광했다,2,2
7022,열기,21,21
7023,열대야,2,2
7024,열띤,3,3
7025,열람하지,3,3
7026,열려,12,12
7027,열렬한,2,2
7028,열렸,8,8
7029,열렸으,3,3
7030,열리,23,23
7031,열린,124,127
7032,열린다,3,3
7033,열린음악회,2,2
7034,열릴,2,2
7035,열며,7,7
7036,열애설,2,2
7037,열어,24,24
7038,열었,25,25
7039,열었다,4,4
7040,열었으,8,8
7041,열여덟,2,2
7042,열정적,4,4
7043,열차,2,2
7044,열창,3,3
7045,열창했으,2,2
7046,열풍,7,7
7047,염정아,2,2
7048,영감,5,5
7049,영광,2,2
7050,영국,15,15
7051,영문,5,5
7052,영문판,3,3
7053,영블스,3,3
7054,영상,106,109
7055,영스트리트,2,2
7056,영어,22,22
7057,영어권,5,5
7058,영어판,19,19
7059,영업이익,2,3
7060,영역,17,17
7061,영웅시대,21,21
7062,영원파크,3,3
7063,영원한,2,2
7064,영원히,3,3
7065,영재,4,4
7066,영종,3,3
7067,영탁,41,43
7068,영탁앤블루스,4,4
7069,영향,12,12
7070,영향력,43,44
7071,영화,124,154
7072,영화관,3,3
7073,영화부문,4,4
7074,영화음악,4,4
7075,영화제,4,5
7076,예고,44,44
7077,예고편,2,2
7078,예나,2,2
7079,예능,250,289
7080,예능감,6,6
7081,예능에서,2,2
7082,예능인,2,2
7083,예능형,2,2
7084,예니카프,2,2
7085,예리,2,3
7086,예린,4,4
7087,예매,61,65
7088,예매처,2,2
7089,예명,2,2
7090,예방,8,10
7091,예쁜,3,3
7092,예산,2,2
7093,예상,5,5
7094,예상된다,4,4
7095,예상보,2,2
7096,예술,2,2
7097,예술의전당,2,2
7098,예스24,5,5
7099,예약,4,4
7100,예약판매,6,7
7101,예온,2,2
7102,예정,40,40
7103,예정됐던,2,2
7104,예정된,5,5
7105,예정이,11,11
7106,예정이던,3,3
7107,예정이라,8,8
7108,예정이었,2,2
7109,예정인,6,6
7110,예천양조,2,2
7111,예측,2,2
7112,예측단,3,3
7113,옐로우,2,2
7114,옐로우키스,2,2
7115,오가,2,2
7116,오내언사,2,2
7117,오는,6,6
7118,오늘,14,16
7119,오니츠카타이거,2,2
7120,오디션,14,14
7121,오락관,4,5
7122,오래,9,9
7123,오래된,6,6
7124,오래전,2,2
7125,오랜,20,21
7126,오랜만,4,4
7127,오랫동안,4,4
7128,오레오,2,2
7129,오로라,2,2
7130,오르,47,48
7131,오른,19,19
7132,오른다,2,2
7133,오름,3,3
7134,오리지널,28,28
7135,오리지널스,2,2
7136,오리콘,96,111
7137,오리콘뉴스,4,4
7138,오마이걸,48,56
7139,오마이뉴스,2,2
7140,오버,4,4
7141,오버워치2,2,2
7142,오브,4,5
7143,오빠,2,2
7144,오사카,19,22
7145,오사카성,2,2
7146,오세아니아,2,2
7147,오세훈,2,2
7148,오애순,2,2
7149,오일,2,2
7150,오전,8,8
7151,오지,2,2
7152,오징어축제,2,2
7153,오컬트,4,4
7154,오케,8,9
7155,오케스트라,5,5
7156,오케스트락,2,2
7157,오케스트락2,2,2
7158,오케스트락3,2,2
7159,오클랜드,6,6
7160,오토트리뷴,3,3
7161,오프닝,8,8
7162,오프라인,3,4
7163,오픈,92,93
7164,오픈런,3,3
7165,오픈하,2,2
7166,오픈함,2,2
7167,오피셜,2,2
7168,오하영,2,2
7169,오후,34,35
7170,오히려,5,5
7171,옥관문화훈장,3,3
7172,옥외광고,2,2
7173,옥탑방,2,2
7174,온기,2,2
7175,온다,2,2
7176,온라인,50,55
7177,온유,9,9
7178,올라,43,43
7179,올라운더,2,2
7180,올랐,129,130
7181,올랐다,5,5
7182,올랐으,15,15
7183,올레뮤직,2,2
7184,올려,9,9
7185,올렸,26,26
7186,올렸다,8,8
7187,올렸으,3,3
7188,올록담,2,2
7189,올리,8,8
7190,올린,8,8
7191,올림,4,4
7192,올림픽,3,3
7193,올림픽공원,28,28
7194,올림픽체조경기장,4,4
7195,올림픽홀,17,17
7196,올스타,3,3
7197,올킬,17,17
7198,올해,33,36
7199,옮겨,2,2
7200,옹성우,5,5
7201,와의,5,5
7202,와중,2,2
7203,완도,2,2
7204,완도군,2,2
7205,완료,4,4
7206,완벽한,7,7
7207,완벽히,2,2
7208,완성,4,4
7209,완전,7,7
7210,완전체,72,78
7211,완전히,2,2
7212,완주,7,7
7213,완판,7,7
7214,완판되,3,3
7215,왔으,2,2
7216,왕과,2,2
7217,왕실,2,2
7218,왕은,6,6
7219,왕중왕전,4,4
7220,외교,2,2
7221,외국,8,8
7222,외국인,10,10
7223,외식,6,6
7224,외에,7,7
7225,외지,2,2
7226,외출,3,3
7227,외치,4,4
7228,요구하,4,4
7229,요리,6,6
7230,요아소비,2,2
7231,요인,4,4
7232,요정,5,5
