col,word,df,tf
8153,신고,2,2
8154,신곡,144,147
8155,신규,70,70
8156,신기록,15,15
8157,신기하기,2,2
8158,신나게,2,2
8159,신년,3,3
8160,신동,7,8
8161,신드롬,3,3
8162,신라면,4,6
8163,신라면세점,2,3
8164,신랑,11,11
8165,신랑닷컴,6,6
8166,신랑망,12,12
8167,신뢰,10,10
8168,신뢰도,5,5
8169,신메뉴,2,2
8170,신문,2,2
8171,신발,11,11
8172,신베,2,2
8173,신보,25,25
8174,신부,2,2
8175,신비,6,6
8176,신비주,2,2
8177,신사,6,6
8178,신상,2,2
8179,신상출시,6,6
8180,신상품,2,2
8181,신생,4,4
8182,신서유기,2,3
8183,신선한,2,2
8184,신설,3,3
8185,신성,2,2
8186,신세대,2,2
8187,신에,2,2
8188,신연아,3,3
8189,신영,2,2
8190,신용대출,2,2
8191,신용카드,3,3
8192,신유,2,2
8193,신의,8,8
8194,신인,52,52
8195,신인상,28,36
8196,신인임,3,3
8197,신작,3,3
8198,신장,2,2
8199,신제품,25,25
8200,신좡체육관,3,3
8201,신차,2,2
8202,신청,9,9
8203,신촌,2,2
8204,신한은행,4,4
8205,신한카드,8,8
8206,신해철,2,2
8207,신형,3,3
8208,신호탄,4,4
8209,신화,2,2
8210,신흥,3,3
8211,실력,14,14
8212,실력파,6,6
8213,실렸,8,8
8214,실렸으,2,2
8215,실린,4,4
8216,실망감,2,2
8217,실물,17,17
8218,실물앨범,2,2
8219,실버,4,4
8220,실버버튼,3,3
8221,실시간,39,39
8222,실시한,3,3
8223,실신,2,2
8224,실어,3,3
8225,실었,4,4
8226,실적,7,7
8227,실제,27,28
8228,실제로,3,3
8229,실질적,6,6
8230,실천,6,6
8231,실패,3,3
8232,실형,2,2
8233,실황,40,44
8234,실황영화,9,9
8235,심각성,2,2
8236,심경,3,3
8237,심리,8,8
8238,심리적,3,3
8239,심사,6,6
8240,심사위원,37,39
8241,심야,3,3
8242,심층,7,7
8243,심포니,2,2
8244,십센치,2,2
8245,십오야,2,3
8246,싱가포르,33,33
8247,싱글,186,200
8248,싱글즈,3,3
8249,싱글차트,19,19
8250,싱어,4,4
8251,싱어게인,2,2
8252,싱어송라이터,9,9
8253,싱어송라이터라,2,2
8254,싱크로유,2,2
8255,싱포레스트,2,2
8256,싶다,21,21
8257,싶어,10,10
8258,싶었,6,6
8259,싶었던,2,2
8260,싶은,5,5
8261,싶지,2,2
8262,싸이,86,92
8263,싸이월드,2,2
8264,싹쓰리,3,3
8265,쌀화환,2,2
8266,쌍갑포차,2,2
8267,쌍용자동차,3,3
8268,쌓아온,3,3
8269,쌓았,2,2
8270,써클,11,11
8271,써클차트,15,18
8272,썬더돔,4,4
8273,썸머,2,2
8274,썼다,5,5
8275,쏘스뮤직,3,3
8276,쏟아졌,4,4
8277,쏟아졌다,2,2
8278,쏠렸,2,2
8279,쓰고,6,6
8280,쓰레기,4,4
8281,쓰였,10,10
8282,쓰이,2,2
8283,쓰인,2,2
8284,쓸쓸하,5,5
8285,씨네21,2,2
8286,씨는,2,2
8287,씨스타,4,4
8288,씨야,2,2
8289,씨어터,5,5
8290,씨에이엠위더스,2,2
8291,씨엔블루,3,3
8292,아가새,6,6
8293,아가씨,4,4
8294,아기,3,3
8295,아깝지,2,2
8296,아내,5,5
8297,아너소사이어티,2,2
8298,아너스클럽,2,2
8299,아는,22,22
8300,아는형님,6,6
8301,아니,5,5
8302,아니냐,2,2
8303,아니라,15,15
8304,아니어,2,2
8305,아닌,13,13
8306,아님,2,2
8307,아동,25,26
8308,아동복지전문기관,2,2
8309,아들,10,10
8310,아디다스,6,7
8311,아라네타,2,2
8312,아라비카,2,2
8313,아람극장,2,2
8314,아랍어,72,113
8315,아랍어판,4,4
8316,아랍에미리트,3,3
8317,아래,7,7
8318,아레나,110,119
8319,아레나투어,2,2
8320,아로망,2,2
8321,아르바이트,3,3
8322,아르헨티나,20,22
8323,아름다운,14,14
8324,아름다운재단,7,7
8325,아름다움,2,2
8326,아름답,2,2
8327,아름답게,2,2
8328,아리랑,6,6
8329,아리스,24,24
8330,아린,7,8
8331,아마존,3,3
8332,아메리카,4,4
8333,아메리카노,5,6
8334,아메리칸,3,3
8335,아메바컬처,2,2
8336,아메바컬쳐,4,4
8337,아모레퍼시픽,5,5
8338,아모르,3,3
8339,아모르파티,7,7
8340,아무,4,4
8341,아무노래,10,10
8342,아뮤즈,3,3
8343,아미,14,16
8344,아미들,3,3
8345,아바타,2,2
8346,아버지,6,6
8347,아사,8,9
8348,아사히,2,2
8349,아산,2,2
8350,아쉬움,3,3
8351,아쉽,2,2
8352,아시아,139,143
8353,아시아경제,2,2
8354,아시아드,2,2
8355,아시아월드엑스포,7,7
8356,아시아태평양,3,3
8357,아시아투어,16,16
8358,아시안,8,8
8359,아역배우,2,2
8360,아우디토리오,2,2
8361,아우르,21,21
8362,아웃도어,10,11
8363,아워,3,3
8364,아이,5,5
8365,아이돌,98,103
8366,아이돌들,4,4
8367,아이돌로,4,4
8368,아이돌로서,2,2
8369,아이돌룸,3,3
8370,아이돌학교,3,3
8371,아이드,2,2
8372,아이들,69,70
8373,아이들과,3,3
8374,아이디어,4,4
8375,아이리스,4,4
8376,아이린,13,14
8377,아이브,32,35
8378,아이비클럽,2,2
8379,아이사,2,2
8380,아이스크림,5,5
8381,아이앤비100,5,5
8382,아이엔,2,3
8383,아이엠,6,6
8384,아이오아,34,37
8385,아이오아이,20,21
8386,아이웨어,9,9
8387,아이유,69,78
8388,아이유애나,3,3
8389,아이유와,3,3
8390,아이즈,6,6
8391,아이즈원,2,2
8392,아이치,3,3
8393,아이코닉,4,4
8394,아이콘,20,21
8395,아이튠즈,31,34
8396,아일랜드,2,2
8397,아일릿,47,55
8398,아임,8,9
8399,아저씨,4,4
8400,아주,3,3
8401,아주경제,2,2
8402,아직,10,10
8403,아침,10,10
8404,아카데미,2,2
8405,아카라카,8,9
8406,아카이브,5,5
8407,아코르,5,5
8408,아테나,3,3
8409,아트,3,3
8410,아트워크,5,5
8411,아티스트,256,265
8412,아티스트들,12,12
8413,아티스트로,11,11
8414,아티스트로서,4,4
8415,아티스트상,8,9
8416,아티스트와,7,7
8417,아파트,8,8
8418,아프리카,8,8
8419,아플,2,2
8420,아현,5,5
8421,아홉,2,2
8422,악귀,3,3
8423,악기,3,3
8424,악동들,2,2
8425,악동뮤지션,11,11
8426,악마,7,7
8427,악뮤,11,11
8428,악성,2,2
8429,악카데미,2,2
8430,악화,2,2
8431,안경,3,3
8432,안고,3,3
8433,안내,38,38
8434,안내되,2,2
8435,안내하,4,4
8436,안내할,2,2
8437,안녕,7,7
8438,안녕즈,2,2
8439,안녕하세요,5,5
8440,안동,3,4
8441,안드로이드,2,2
8442,안무,10,13
8443,안산,7,7
8444,안성훈,3,4
8445,안양,4,4
8446,안에,4,4
8447,안유진,7,7
8448,안전,3,3
8449,안정,2,2
8450,안정적,3,3
8451,안정적인,4,4
8452,안졍하세요,3,3
8453,안지영,22,23
8454,안착,3,3
8455,안타라,8,8
8456,안티팬,2,3
8457,않겠,2,2
8458,않고,10,10
8459,않는,17,17
8460,않다,8,8
8461,않도록,2,2
8462,않아,7,7
8463,않았다,4,4
8464,않았던,2,2
8465,않았으나,2,2
8466,않았음,3,3
8467,않으,2,2
8468,않은,13,13
8469,않을,2,2
8470,않음,3,3
8471,알게,3,3
8472,알뜰폰,2,2
8473,알려져,2,2
8474,알려졌,14,14
8475,알려졌다,3,3
8476,알려졌으나,2,2
8477,알려지,4,4
8478,알려진,7,7
8479,알렸,14,14
8480,알로뱅크,3,3
8481,알리,27,27
8482,알리겠다,2,2
8483,알리기,4,4
8484,알린,4,4
8485,알아보,2,2
8486,알아요,2,2
8487,알아채,2,2
8488,알았는데,2,2
8489,알앤비,3,3
8490,알자지라,2,2
8491,암스테르담,3,3
8492,암표,24,25
8493,압도적,3,3
8494,압도적인,2,2
8495,압도했다,2,2
8496,앙둥,4,4
8497,앙앙코르,2,2
8498,앙코르,51,53
8499,앙코르에서,2,2
8500,앞까지,2,2
8501,앞당겨,2,2
8502,앞두,51,51
8503,앞둔,7,7
8504,앞서,25,25
8505,앞선,2,2
8506,앞섰다,2,2
8507,앞에,18,18
8508,앞으,3,3
8509,앞으로,3,3
8510,애니메이션,22,22
8511,애니모션,2,2
8512,애니스타,2,2
8513,애니콜,3,3
8514,애니클럽,2,2
8515,애도,5,5
8516,애장품,2,2
8517,애정,27,27
8518,애착,2,2
8519,애칭,10,11
8520,애틀랜타,11,12
8521,애플,2,2
8522,애플리케이션,2,2
8523,애플뮤직,6,6
8524,액션,4,5
8525,액트,3,4
8526,액티브,2,2
8527,앨리스,2,2
8528,앨범,371,442
8529,앨범들,2,2
8530,앨범으로,2,2
8531,앨범차트,30,32
8532,앰배서더,12,14
8533,앰버서더,288,308
8534,앰버서더로,3,3
8535,앱을,2,2
8536,앵콜,6,7
8537,야구,3,3
8538,야구장,2,2
8539,야놀자,2,2
8540,야마하,3,4
8541,야생,2,2
8542,야생화,6,6
8543,야심,2,2
8544,야외,8,8
8545,야호,4,4
8546,야후,6,6
8547,야후뉴스,4,4
8548,약물,5,5
8549,약물치료,2,2
8550,약속,11,11
8551,약속한,4,4
8552,약속했다,3,3
8553,양국,7,7
8554,양금명,2,2
8555,양말,2,2
8556,양상,2,2
8557,양성,3,3
8558,양일,8,8
8559,양일간,6,6
8560,양재천,2,2
8561,양화대교,4,4
8562,어게인,12,12
8563,어깨,3,3
8564,어느,7,7
8565,어도어,7,7
8566,어도어와,5,5
8567,어두운,2,2
8568,어디,7,7
8569,어떻게,5,5
8570,어려운,8,8
8571,어려움,6,6
8572,어려워지,2,2
8573,어려웠던,2,2
8574,어르신,2,2
8575,어르신들,2,2
8576,어린,14,14
8577,어린이,3,3
8578,어린이날,2,2
8579,어린이들,4,4
8580,어린이병원,5,5
8581,어린이재단,2,2
8582,어린이재활센터,3,3
8583,어릴,5,5
8584,어머나,7,7
8585,어머니,9,9
8586,어반피스,2,2
8587,어워드,28,30
8588,어워즈,42,42
8589,어쩔,2,2
8590,어쿠스틱,4,4
8591,어패럴,2,2
8592,억대,5,5
8593,언급,67,67
8594,언급되,2,2
8595,언급된,4,4
8596,언급하,4,4
8597,언급한,3,3
8598,언급함,2,2
8599,언급해,2,2
8600,언급했,3,3
8601,언급했다,6,6
8602,언더그라운드,2,2
8603,언더웨어,2,2
8604,언론,26,26
8605,언제,2,2
8606,언제나,2,2
8607,언제든,3,3
8608,얻고,3,3
8609,얻는,4,4
8610,얻어,19,19
8611,얻었,21,21
8612,얻었다,5,5
8613,얻었으,2,2
8614,얻으,6,6
8615,얻은,4,4
8616,얼굴,16,16
8617,얼리버드,3,3
8618,얼박사,3,4
8619,얼음처럼,2,2
8620,엄마,6,7
8621,엄정화,39,42
8622,엄지,3,3
8623,업계,25,25
8624,업계에서,2,2
8625,업고,2,2
8626,업데이트,6,6
8627,업로드,10,10
8628,업로드되,2,2
8629,업로드하,5,5
8630,업무,2,2
8631,업종,3,3
8632,업체,6,6
8633,없던,2,2
8634,없소,2,2
8635,없어,5,5
8636,없었,6,6
8637,없을,3,3
8638,없이,38,38
8639,없지,5,5
8640,에게,4,4
8641,에너제틱,2,2
8642,에너지,22,23
8643,에는,25,25
8644,에도,31,31
8645,에디션,11,11
8646,에뛰드,2,2
8647,에리카,2,2
8648,에버랜드,11,11
8649,에서,406,435
8650,에선,2,2
8651,에스콰이어,3,3
8652,에스쿱스,2,3
8653,에스타디오,2,2
8654,에스티로더,3,3
8655,에스파,49,50
8656,에어터치,2,2
8657,에이벡스,5,5
8658,에이블씨엔씨,2,2
8659,에이전시,5,5
8660,에이지,3,3
8661,에이티니,5,5
8662,에이티즈,32,32
8663,에이핑크,33,36
8664,에피소드,10,10
8665,에픽세븐,4,4
8666,에픽카세,2,3
8667,에픽하,27,27
8668,에픽하이,33,34
8669,에픽하이와,2,2
8670,엑센트,3,3
8671,엑셀시오르,2,2
8672,엑소,46,47
8673,엑소엘,2,2
8674,엑스,3,3
8675,엑스코,4,4
8676,엔딩,8,8
8677,엔딩곡,5,5
8678,엔믹스,46,51
8679,엔시티,2,2
8680,엔카,10,10
8681,엔터,5,5
8682,엔터테이너,4,4
8683,엔터테인먼트,29,29
8684,엔터테인먼트사,2,2
8685,엔하이픈,3,3
8686,엘렌,2,2
8687,엘리트,2,2
8688,엘소드,7,7
8689,엘에스펙타도르,2,2
8690,엘코메르시오,2,2
8691,엘튼,2,2
8692,엘티엠포,2,2
8693,엘피룸,3,3
8694,엠넷,9,9
8695,엠넷아시안뮤직어워드,2,2
8696,엠씨더맥스,2,2
8697,엠카운트다운,13,13
8698,엠케이팝,2,2
8699,여가수,2,2
8700,여고추리반,2,2
8701,여권,2,2
8702,여기,8,8
8703,여기서,2,2
8704,여기어때,3,3
8705,여는,24,24
8706,여는데,2,2
8707,여덟,2,3
8708,여동생,2,2
8709,여러,50,50
8710,여러분,7,7
8711,여론,6,7
8712,여론조사,2,2
8713,여름,30,31
8714,여름아,4,4
8715,여부,8,8
8716,여상,3,3
8717,여섯,6,6
8718,여성,69,72
8719,여성지,2,2
8720,여신,10,10
8721,여왕,16,16
8722,여유로운,2,2
8723,여자,83,85
8724,여자가수상,2,2
8725,여자최우수연기상,2,2
8726,여자친구,46,52
8727,여전한,4,4
8728,여전히,9,9
8729,여정,7,7
8730,여제,3,3
8731,여주,2,3
8732,여주도자기축제,2,2
8733,여주시,3,5
8734,여주인공,3,3
8735,여행,36,42
8736,여행법,2,2
8737,여행하,2,2
8738,역대,103,104
8739,역량,2,2
8740,역사,17,17
8741,역사상,15,15
8742,역사적,2,2
8743,역시,7,7
8744,역으,51,52
8745,역을,43,45
8746,역의,2,2
8747,역주행,23,23
8748,역주행해,3,3
8749,역할,33,33
8750,연가,3,3
8751,연간,33,33
8752,연간차트,9,10
8753,연결,8,8
8754,연결지어,2,2
8755,연계,22,22
8756,연계된,6,6
8757,연계한,5,5
8758,연계해,5,5
8759,연관된,2,2
8760,연구,3,4
8761,연극,4,5
8762,연기,48,48
8763,연기대상,2,2
8764,연기돌,2,2
8765,연기됐다,3,4
8766,연기상,2,2
8767,연기자,4,4
8768,연내,2,2
8769,연다,38,38
8770,연달아,3,3
8771,연도,10,10
8772,연동,3,3
8773,연령,2,2
8774,연령대,4,4
8775,연례,5,5
8776,연말,43,47
8777,연말결산,7,7
8778,연모,2,2
8779,연설,4,4
8780,연세대,10,12
8781,연세대학교,9,9
8782,연속,164,177
8783,연습,3,3
8784,연습생,9,9
8785,연애,15,15
8786,연애전쟁,2,2
8787,연예,18,18
8788,연예계,5,6
8789,연예뉴스,2,2
8790,연예대상,15,17
8791,연예매체,17,17
8792,연예인,20,21
8793,연이어,11,11
8794,연인,13,13
8795,연인들,6,6
8796,연장,2,2
8797,연주,2,2
8798,연주자,2,2
8799,연중,2,2
8800,연초,2,2
8801,연출,11,11
8802,연출하,3,3
8803,연출한,3,3
8804,연탄,9,11
8805,연호,2,2
8806,연회비,4,4
8807,연휴,3,3
8808,열고,24,24
8809,열광,5,5
8810,열광시켰다,2,2
8811,열광적,7,7
8812,열광했,2,2
8813,열광했다,3,3
8814,열기,26,26
8815,열대야,2,2
8816,열띤,6,6
8817,열람,3,3
8818,열람하지,3,3
8819,열람해,5,5
8820,열려,17,17
8821,열렬한,3,3
8822,열렸,12,12
8823,열렸으,6,6
8824,열리,39,39
8825,열린,200,203
8826,열린다,12,12
8827,열린음악회,2,2
8828,열릴,4,4
8829,열며,12,12
8830,열성,2,2
8831,열심히,2,2
8832,열애,7,7
8833,열애설,5,5
8834,열어,56,56
8835,열었,55,55
8836,열었는데,2,2
8837,열었다,12,12
8838,열었으,26,26
8839,열여덟,2,2
8840,열정,3,3
8841,열정적,5,5
8842,열차,2,2
8843,열창,5,5
8844,열창해,2,2
8845,열창했으,2,2
8846,열풍,13,13
8847,염정아,2,2
8848,였다,4,4
8849,영감,8,8
8850,영광,3,3
8851,영국,48,55
8852,영남,2,2
8853,영등포,2,2
8854,영문,6,6
8855,영문판,7,7
8856,영블스,3,3
8857,영상,166,170
8858,영상물,2,2
8859,영상편지,3,3
8860,영스트리트,2,2
8861,영어,47,48
8862,영어권,5,5
8863,영어판,23,23
8864,영업,2,2
8865,영업이익,2,3
8866,영역,27,27
8867,영웅시대,26,26
8868,영원파크,3,3
8869,영원한,2,2
8870,영원히,4,4
8871,영입,3,3
8872,영재,6,6
8873,영종,3,3
8874,영준,4,4
8875,영케,3,3
8876,영케이,3,3
8877,영탁,64,70
8878,영탁앤블루스,5,5
8879,영향,19,19
8880,영향력,54,55
8881,영화,148,182
8882,영화관,3,3
8883,영화부문,4,4
8884,영화음악,5,5
8885,영화제,5,6
8886,예고,55,55
8887,예고편,2,2
8888,예고함,2,2
8889,예고했,2,2
8890,예고했다,5,5
8891,예고했으,3,3
8892,예기치,2,2
8893,예나,2,2
8894,예능,289,330
8895,예능감,6,6
8896,예능돌,2,3
8897,예능에서,2,2
8898,예능인,2,2
8899,예능형,2,2
8900,예니카프,2,2
8901,예리,3,4
8902,예린,4,4
8903,예매,91,97
8904,예매율,2,2
8905,예매처,2,2
8906,예명,5,5
8907,예방,9,11
8908,예쁘,2,2
8909,예쁜,3,3
8910,예산,2,2
8911,예상,8,8
8912,예상된다,4,4
8913,예상보,2,2
8914,예선,3,3
8915,예성,2,2
8916,예술,5,5
8917,예술상,2,2
8918,예술의전당,6,6
8919,예술적,2,2
8920,예술적인,3,3
8921,예스24,9,10
8922,예약,6,6
8923,예약판매,7,8
8924,예온,3,3
8925,예전,5,5
8926,예정,49,49
8927,예정돼,4,4
8928,예정됐던,2,2
8929,예정된,11,11
8930,예정이,20,20
8931,예정이던,5,6
8932,예정이라,17,17
8933,예정이었,3,3
8934,예정인,7,7
8935,예정하,2,2
8936,예지,4,4
8937,예천양조,2,2
8938,예측,2,2
8939,예측단,3,3
8940,옐로우,4,4
8941,옐로우키스,5,5
8942,오가,4,4
8943,오내언사,2,2
8944,오는,8,8
8945,오늘,21,23
8946,오니츠카타이거,2,2
8947,오디션,23,23
8948,오락관,4,5
8949,오래,15,15
8950,오래된,11,11
8951,오래전,2,2
8952,오랜,29,30
8953,오랜만,6,6
8954,오랫동안,5,5
8955,오레오,2,2
8956,오로라,3,3
8957,오르,56,57
8958,오르지,2,2
8959,오른,26,26
8960,오른다,2,2
8961,오름,3,3
8962,오리지널,34,34
8963,오리지널스,2,2
8964,오리콘,112,128
8965,오리콘뉴스,5,5
8966,오마이걸,69,79
8967,오마이뉴스,2,2
8968,오미야,2,2
8969,오버,3,3
8970,오버워치,3,3
8971,오버워치2,2,2
8972,오브,11,13
8973,오빠,2,2
8974,오빠들,2,2
8975,오사카,49,53
8976,오사카성,2,2
8977,오사카조,3,3
8978,오세아니아,4,4
8979,오세훈,2,2
8980,오션월드,3,5
8981,오스,2,2
8982,오싹한,3,3
8983,오아시스,2,2
8984,오애순,2,2
8985,오일,2,2
8986,오전,9,9
8987,오지,2,2
8988,오징어축제,2,2
8989,오컬트,5,5
8990,오케,8,9
8991,오케스트라,13,13
8992,오케스트락,2,2
8993,오케스트락2,2,2
8994,오케스트락3,2,2
8995,오클랜드,13,14
8996,오키나,2,2
8997,오토트리뷴,3,3
8998,오트쿠튀르,3,3
8999,오페라극장,2,2
9000,오페라하우스,2,2
9001,오프닝,11,11
9002,오프라인,7,8
9003,오픈,115,116
9004,오픈된다,2,2
9005,오픈런,3,3
9006,오픈마켓,3,3
9007,오픈하,2,2
9008,오픈한,2,2
9009,오픈함,2,2
9010,오픈해,2,2
9011,오피셜,3,3
9012,오하영,3,3
9013,오후,53,54
9014,오히려,7,7
9015,옥관문화훈장,4,4
9016,옥외,3,3
9017,옥외광,2,2
9018,옥외광고,3,3
9019,옥탑방,4,4
9020,온기,3,3
9021,온다,4,4
9022,온도,4,4
9023,온라인,86,95
9024,온라인판,2,2
9025,온에어,2,2
9026,온유,10,10
9027,올드,2,2
9028,올라,73,73
9029,올라왔,2,2
9030,올라운더,2,2
9031,올랐,169,170
9032,올랐는데,2,2
9033,올랐다,16,16
9034,올랐으,21,21
9035,올랐으나,2,2
9036,올레뮤직,3,3
9037,올려,14,14
9038,올렸,34,34
9039,올렸다,11,11
9040,올렸으,5,5
9041,올록담,2,2
9042,올리,12,12
9043,올리자,2,2
9044,올린,12,12
9045,올림,4,4
9046,올림픽,6,6
9047,올림픽공원,54,54
9048,올림픽체조경기장,5,5
9049,올림픽홀,26,26
9050,올스타,3,3
9051,올킬,22,22
9052,올해,57,66
9053,옮겨,2,2
9054,옹성우,7,7
9055,옹호,2,2
9056,와글,2,3
9057,와의,10,10
9058,와이비즈,3,3
9059,와인,2,2
9060,와일드혼,2,2
9061,와중,2,2
9062,완도,3,3
9063,완도군,3,3
9064,완료,4,4
9065,완벽주의,3,3
9066,완벽한,9,9
9067,완벽히,3,3
9068,완성,6,6
9069,완성도,2,2
9070,완성했다,2,2
9071,완전,7,7
9072,완전체,119,125
9073,완전히,6,6
9074,완주,9,9
9075,완치,2,2
9076,완판,8,8
9077,완판되,3,3
9078,완판되었,2,2
9079,완판된,2,2
9080,왔다,5,5
9081,왔으,3,3
9082,왕과,3,3
9083,왕세자,2,2
9084,왕실,2,2
9085,왕은,6,6
9086,왕이,5,5
9087,왕이윈뮤직,2,2
9088,왕자,6,6
9089,왕중왕전,5,5
9090,외교,2,2
9091,외국,8,8
9092,외국인,14,14
9093,외모,3,3
9094,외식,6,6
9095,외에,10,10
9096,외지,2,2
9097,외쳤,2,2
9098,외출,3,3
9099,외치,4,4
9100,외치자,4,4
9101,요구하,4,4
9102,요구해,2,2
9103,요리,9,9
9104,요맘때,2,2
9105,요소,3,3
9106,요아소비,2,2
9107,요인,6,6
9108,요정,6,6
9109,요즘,2,2
9110,요청,16,16
9111,요청하,5,5
9112,요청했다,6,6
9113,요코하마,23,23
9114,욕설,2,2
9115,용산,2,2
9116,용인,3,3
9117,용인대학교,2,2
